latitude,longitude,user_id,log_time
25.072668,55.156219,8,2021-04-17 11:24:26
25.074593,55.157948,8,2021-04-17 11:25:05
25.075447,55.15778,8,2021-04-17 11:25:21
25.076103,55.158077,8,2021-04-17 11:25:40
25.073421,55.158783,8,2021-04-17 11:26:04
25.072256,55.159172,8,2021-04-17 11:26:22
25.072229,55.159451,8,2021-04-17 11:26:38
25.076624,55.160488,8,2021-04-17 11:27:06
25.075209,55.165581,8,2021-04-17 11:27:32
25.075209,55.165581,8,2021-04-17 11:27:48
25.075951,55.173634,8,2021-04-17 11:28:12
25.076464,55.177395,8,2021-04-17 11:28:34
25.077759,55.179531,8,2021-04-17 11:29:00
25.075821,55.183418,8,2021-04-17 11:29:23
25.073812,55.185749,8,2021-04-17 11:29:38
25.070374,55.189953,8,2021-04-17 11:30:05
25.06996,55.190441,8,2021-04-17 11:30:34
25.06852,55.192513,8,2021-04-17 11:30:47
25.068235,55.192364,8,2021-04-17 11:31:04
25.068253,55.192387,8,2021-04-17 11:31:21
25.068304,55.192444,8,2021-04-17 11:31:39
25.067528,55.192612,8,2021-04-17 11:32:04
25.074263,55.198746,8,2021-04-17 11:32:39
25.076876,55.201103,8,2021-04-17 11:32:57
25.080059,55.200806,8,2021-04-17 11:33:15
25.082323,55.199154,8,2021-04-17 11:33:33
25.084196,55.198147,8,2021-04-17 11:33:51
25.082922,55.200974,8,2021-04-17 11:34:13
25.083958,55.200893,8,2021-04-17 11:34:43
25.080479,55.205044,8,2021-04-17 11:35:04
25.079428,55.206612,8,2021-04-17 11:35:32
25.078424,55.208076,8,2021-04-17 11:36:01
25.077995,55.208965,8,2021-04-17 11:36:19
25.079704,55.20676,8,2021-04-17 11:36:48
25.076042,55.210384,8,2021-04-17 11:37:16
25.078468,55.21241,8,2021-04-17 11:37:35
25.081377,55.215076,8,2021-04-17 11:37:52
25.080864,55.215637,8,2021-04-17 11:38:13
25.080723,55.215885,8,2021-04-17 11:38:38
25.081406,55.215351,8,2021-04-17 11:39:04
25.08317,55.216461,8,2021-04-17 11:39:20
25.085741,55.218758,8,2021-04-17 11:39:35
25.086704,55.219582,8,2021-04-17 11:40:04
25.095829,55.227463,8,2021-04-17 11:40:24
25.100056,55.231361,8,2021-04-17 11:40:45
25.104002,55.234802,8,2021-04-17 11:41:04
25.107853,55.238304,8,2021-04-17 11:41:24
25.111359,55.2416,8,2021-04-17 11:41:42
25.115088,55.245068,8,2021-04-17 11:42:04
25.118547,55.248016,8,2021-04-17 11:42:22
25.119238,55.250404,8,2021-04-17 11:42:48
25.119238,55.250404,8,2021-04-17 11:43:03
25.122,55.244774,8,2021-04-17 11:43:26
25.124254,55.245243,8,2021-04-17 11:43:52
25.126402,55.247025,8,2021-04-17 11:44:12
25.128544,55.248566,8,2021-04-17 11:44:33
25.128544,55.248566,8,2021-04-17 11:44:49
25.132336,55.250332,8,2021-04-17 11:45:15
25.133047,55.24934,8,2021-04-17 11:45:34
25.133724,55.248158,8,2021-04-17 11:45:51
25.131676,55.246494,8,2021-04-17 11:46:15
25.13076,55.247433,8,2021-04-17 11:46:33
25.130493,55.247829,8,2021-04-17 11:47:01
25.132242,55.247883,8,2021-04-17 11:47:18
25.131849,55.247944,8,2021-04-17 11:47:49
25.131895,55.248196,8,2021-04-17 11:48:09
25.13175,55.247932,8,2021-04-17 11:48:37
25.131823,55.247932,8,2021-04-17 11:49:06
25.131826,55.247948,8,2021-04-17 11:49:23
25.132013,55.247944,8,2021-04-17 11:49:41
25.132145,55.247959,8,2021-04-17 11:50:05
25.132116,55.24786,8,2021-04-17 11:50:24
25.132149,55.247982,8,2021-04-17 11:50:43
25.132153,55.247993,8,2021-04-17 11:51:14
25.132156,55.247959,8,2021-04-17 11:51:40
25.132135,55.247963,8,2021-04-17 11:51:56
25.132153,55.248005,8,2021-04-17 11:52:17
25.132139,55.248104,8,2021-04-17 11:52:41
25.132149,55.247974,8,2021-04-17 11:53:19
25.132147,55.247967,8,2021-04-17 11:53:37
25.132145,55.247974,8,2021-04-17 11:53:56
25.132145,55.247986,8,2021-04-17 11:54:22
